1994	-10253.09997	-3345.700536	2.300604372	10041.9004	12647.69924	3858.400057	3063.100387	16088.60008	29639.70009	33933.90017	32649.80061	21807.20025	10141.99996	2427.000164	-592.3999204	-1786.600174	-2200.000418	158123.801
1995	-23289.39982	-7986.500147	-1499.499811	7020.000046	767.8999846	-17642.49973	-14048.09982	8791.999977	28322.9999	33613.49983	31342.20009	19516.49992	7488.300104	-300.0999737	-3409.700083	-4570.499895	-5302.499992	58814.60059
1996	-30631.49988	-10607.40012	-2260.899939	6880.599966	-6138.600063	-33022.60009	-27895.79995	4903.100009	32381.80007	39533.09988	36520.29982	21770.1001	7258.400144	-2286.599931	-5558.999865	-6466.400118	-7355.199965	17023.40007
1997	-33686.70013	-11706.39992	-2574.599869	7287.699994	-8870.399983	-39567.10004	-33703.10003	3220.500018	33957.99995	41827.59986	38620.19987	22483.20002	6998.200045	-3141.900032	-6460.199947	-7260.699976	-8214.699996	-790.4001818
1998	-31882.30004	-10458.79996	-800.0999712	9658.599884	-5165.79994	-34537.79987	-28426.49994	4969.499978	32636.70001	38683.70011	35510.70011	20723.79994	6352.000007	-1970.400112	-4562.299899	-4555.700018	-7294.899873	18880.4004
1999	-27025.59973	-7387.699714	3160.600268	14002.40023	3287.699926	-22393.80017	-15823.60019	9044.500186	29386.10016	31461.19975	28103.80026	16954.8999	5061.799952	781.0999067	-85.30006389	1375.499786	-4919.699825	64983.90065
2000	-17009.00011	-2846.100308	8810.899672	22558.40016	15944.29983	-6231.899646	-468.2006466	15139.70022	28780.69986	26010.89999	22047.09997	14344.2001	4046.999645	4046.500019	5123.000538	9061.400052	-1441.800398	147917.0989
2001	-9799.599455	403.5004967	13021.49913	27273.19994	24819.79997	5971.900612	11493.00009	18945.60033	24821.20017	17893.30067	13553.29959	10020.20076	2667.800532	6685.699938	9501.699427	15277.89972	1857.500624	194407.5025
2002	-2122.900515	2661.699184	14786.99984	29223.99981	29387.99923	12935.29911	16765.69988	20384.49933	22536.80042	14455.89954	9959.300428	7908.999945	2085.399204	7792.299695	11485.39966	18054.89924	5044.000015	223346.294
2003	10898.29991	4565.79992	13927.99993	27957.90056	30855.29988	16263.90052	16135.09937	18847.4005	21099.7997	15518.20025	10503.00077	7451.100503	2380.99979	7157.300572	11591.09894	18017.10019	9031.399508	242201.7008
2004	30317.19891	6864.200607	11795.3003	24762.09973	32320.00061	20425.89928	14102.69893	15456.50032	19096.99997	18141.60018	11874.09973	7085.89981	3115.000682	5618.299535	11453.80021	17445.69984	14324.20044	264199.4991
2005	54568.99996	9752.400446	9753.499397	22113.19984	36127.40044	26406.00032	12265.90084	12362.80033	18290.59968	22984.00058	14597.50062	7348.300352	4321.10044	4018.099269	11980.99935	17778.20108	21197.40116	305866.4041
2006	71875.40128	11468.3001	6871.599316	17437.20029	36962.99852	29750.49935	9345.198879	8593.499914	16400.30092	25815.99993	16083.50068	7140.498861	5124.800885	2269.598581	11458.90056	16512.29996	25645.09973	318755.6977
2007	78901.00028	12002.19897	4775.899767	13600.99924	37064.0993	31073.29971	7170.900486	5954.099799	14965.10042	26960.60045	16680.69996	6993.900896	5457.799931	1292.299734	10827.59958	15172.39972	27428.9986	316321.8968
2008	70558.09997	10535.09868	3268.499622	9952.200423	32559.90062	27415.89903	5109.299874	4015.100127	12546.29915	24013.70008	14855.10088	6139.299117	4854.500153	866.5987505	9262.499579	12741.60025	24569.30075	273262.9971
2009	50663.89934	7378.900462	1789.399812	5723.700214	22320.80067	18710.40047	2492.799579	1933.200275	8437.999733	17093.3994	10566.10048	4307.699735	3438.59991	476.4003955	6497.300246	8855.299853	17749.79954	188435.7001
2010	6221.799966	852.7000292	116.3000194	368.7000083	2340.899969	1893.69996	-1211.800004	-2816.799975	-1093.700005	1337.699965	858.0999848	32.90000554	177.8999973	-351.2999818	780.0999911	974.8000411	1910.100002	12392.09997
2011	1624.799999	-50.60000416	-588.8000176	-1975.699994	-98.49998896	-604.5999832	-3504.600023	-2503.200005	-1169.699965	113.8999922	113.3000206	-235.2000128	-93.3000091	-212.1999847	210.1999825	270.4999923	552.1000232	-8151.599978
2012	-2045.399888	-1007.499967	-1112.599885	-3806.8	-6374.100002	-6236.900075	-4760.80008	-3279.699978	-2171.800024	-1417.600068	-921.099873	-596.9000391	-387.0000916	-250.7998402	-162.6999349	-110.4000129	-105.0000637	-34747.09982
2013	-2045.399888	-1007.499967	-1112.599885	-3806.8	-6374.100002	-6236.900075	-4760.80008	-3279.699978	-2171.800024	-1417.600068	-921.099873	-596.9000391	-387.0000916	-250.7998402	-162.6999349	-110.4000129	-105.0000637	-34747.09982
