India		Total	Male	Female
1970			
 15-19 	65587256.000000	34344544.000000	31242716.000000
 20-24 	57177664.000000	30107728.000000	27069934.000000
 25-29 	43620320.000000	22482760.000000	21137558.000000
 30-34 	38524512.000000	19807736.000000	18716776.000000
 35-39 	35415624.000000	18108166.000000	17307460.000000
 40-44 	31039896.000000	16023701.000000	15016195.000000
 45-49 	26503804.000000	13979302.000000	12524502.000000
 50-54 	21989838.000000	11651449.000000	10338390.000000
 55-59 	17868638.000000	9393669.000000	8474969.000000
 60-64 	13724139.000000	7099494.000000	6624645.000000
 65-69 	9973808.000000	5096138.000000	4877670.500000
 70-74 	6082838.000000	3100965.000000	2981873.000000
 75-79 	3571349.500000	1746234.625000	1825115.000000
 80+ 	2253966.500000	1047659.187500	1206307.250000
Total	622552256.000000	323315840.000000	299236384.000000
1976			
 0-4	94647216.000000	48863732.000000	45783480.000000
 5-9	83673320.000000	43478152.000000	40195176.000000
 10-14 	75462712.000000	39313316.000000	36149400.000000
 15-19 	66989776.000000	35047664.000000	31942112.000000
 20-24 	59176048.000000	31196820.000000	27979226.000000
 25-29 	45722884.000000	23684360.000000	22038524.000000
 30-34 	39049032.000000	20093180.000000	18955850.000000
 35-39 	35925608.000000	18380318.000000	17545292.000000
 40-44 	31757528.000000	16335605.000000	15421923.000000
 45-49 	27170766.000000	14265836.000000	12904929.000000
 50-54 	22557716.000000	11937419.000000	10620296.000000
 55-59 	18311458.000000	9626945.000000	8684513.000000
 60-64 	14077355.000000	7285185.000000	6792170.000000
 65-69 	10250791.000000	5227497.500000	5023293.500000
 70-74 	6330230.000000	3219994.750000	3110235.500000
 75-79 	3668670.500000	1798805.250000	1869865.250000
 80+ 	2377957.000000	1106691.625000	1271265.375000
Total	637149056.000000	330861536.000000	306287552.000000
1977			
 0-4	96624768.000000	49876928.000000	46747840.000000
 5-9	84579032.000000	43940360.000000	40638672.000000
 10-14 	77252696.000000	40222872.000000	37029824.000000
 15-19 	68429288.000000	35776660.000000	32652628.000000
 20-24 	60784072.000000	32034144.000000	28749928.000000
 25-29 	48357304.000000	25204416.000000	23152886.000000
 30-34 	39576100.000000	20362868.000000	19213234.000000
 35-39 	36386224.000000	18644596.000000	17741628.000000
 40-44 	32499588.000000	16668020.000000	15831568.000000
 45-49 	27842230.000000	14539798.000000	13302432.000000
 50-54 	23157496.000000	12236808.000000	10920690.000000
 55-59 	18758686.000000	9859036.000000	8899651.000000
 60-64 	14461914.000000	7488319.000000	6973594.500000
 65-69 	10492782.000000	5344043.500000	5148738.000000
 70-74 	6627474.500000	3357500.500000	3269974.000000
 75-79 	3733330.750000	1839281.125000	1894049.625000
 80+ 	2519220.500000	1172340.875000	1346879.500000
Total	652082240.000000	338568000.000000	313514208.000000
1978			
 0-4	98610344.000000	50895464.000000	47714880.000000
 5-9	85482240.000000	44399368.000000	41082868.000000
 10-14 	79102544.000000	41166700.000000	37935844.000000
 15-19 	69917640.000000	36535772.000000	33381868.000000
 20-24 	62118420.000000	32695340.000000	29423082.000000
 25-29 	51256924.000000	26879254.000000	24377670.000000
 30-34 	40260240.000000	20714388.000000	19545852.000000
 35-39 	36821984.000000	18905354.000000	17916632.000000
 40-44 	33231560.000000	17006036.000000	16225522.000000
 45-49 	28519224.000000	14808654.000000	13710571.000000
 50-54 	23781994.000000	12542183.000000	11239811.000000
 55-59 	19217668.000000	10094117.000000	9123552.000000
 60-64 	14866203.000000	7702116.500000	7164086.500000
 65-69 	10720676.000000	5456422.000000	5264254.500000
 70-74 	6941536.000000	3500097.250000	3441438.750000
 75-79 	3793645.500000	1878799.500000	1914845.875000
 80+ 	2663301.500000	1239219.875000	1424081.625000
Total	667306176.000000	346419296.000000	320886848.000000
1979			
 0-4	100549800.000000	51894568.000000	48655236.000000
 5-9	86620064.000000	44971896.000000	41648172.000000
 10-14 	80789104.000000	42035060.000000	38754044.000000
 15-19 	71457264.000000	37320836.000000	34136424.000000
 20-24 	63388716.000000	33316128.000000	30072588.000000
 25-29 	54002456.000000	28450364.000000	25552088.000000
 30-34 	41332732.000000	21295194.000000	20037538.000000
 35-39 	37267960.000000	19167044.000000	18100916.000000
 40-44 	33902008.000000	17325986.000000	16576021.000000
 45-49 	29207262.000000	15085237.000000	14122024.000000
 50-54 	24421638.000000	12842627.000000	11579011.000000
 55-59 	19700980.000000	10339046.000000	9361934.000000
 60-64 	15274680.000000	7917137.000000	7357543.000000
 65-69 	10965521.000000	5579515.000000	5386006.000000
 70-74 	7230838.000000	3631269.500000	3599568.250000
 75-79 	3884781.250000	1930335.125000	1954446.125000
 80+ 	2795061.500000	1301840.125000	1493221.375000
Total	682790848.000000	354404096.000000	328386784.000000
1980			
 0-4	102414512.000000	52861336.000000	49553180.000000
 5-9	88612328.000000	45975916.000000	42636408.000000
 10-14 	81683464.000000	42505232.000000	39178232.000000
 15-19 	73058664.000000	38134132.000000	34924532.000000
