Vietnam		Total	Male	Female
1970			
 35-39 	2138844.500000	1024032.875000	1114811.500000
 40-44 	2103374.500000	1000649.375000	1102725.125000
 45-49 	2222927.250000	1050816.750000	1172110.500000
 50-54 	1867344.250000	870289.500000	997054.875000
 55-59 	1673225.500000	769916.250000	903309.250000
 60-64 	1356480.375000	620038.312500	736442.062500
 65-69 	1157592.500000	503423.750000	654168.750000
 70-74 	821718.000000	333057.625000	488660.437500
 75-79 	584118.812500	213826.265625	370292.562500
 80+ 	432608.468750	120870.179688	311738.281250
Total	54534540.000000	26770056.000000	27764484.000000
1981			
 0-4	7900631.500000	4023820.750000	3876810.500000
 5-9	7416141.500000	3763777.500000	3652364.250000
 10-14 	6918592.500000	3502448.500000	3416144.000000
 15-19 	6325577.000000	3190175.000000	3135402.500000
 20-24 	5526852.500000	2778500.000000	2748352.500000
 25-29 	4330343.500000	2173736.750000	2156606.750000
 30-34 	2810268.500000	1368615.625000	1441652.875000
 35-39 	2165061.000000	1035080.375000	1129980.500000
 40-44 	2072424.625000	985215.625000	1087209.000000
 45-49 	2217443.500000	1047445.750000	1169997.875000
 50-54 	1920972.750000	895857.750000	1025115.000000
 55-59 	1699295.750000	780147.125000	919148.625000
 60-64 	1391111.375000	634440.750000	756670.625000
 65-69 	1174885.250000	512199.218750	662686.000000
 70-74 	848447.562500	344480.093750	503967.437500
 75-79 	598140.937500	219865.953125	378275.000000
 80+ 	463901.031250	131968.687500	331932.343750
Total	55780092.000000	27387776.000000	28392316.000000
1982			
 0-4	8030898.000000	4091665.000000	3939232.750000
 5-9	7469581.500000	3791660.000000	3677921.500000
 10-14 	7004348.000000	3545918.250000	3458429.500000
 15-19 	6444261.500000	3250678.000000	3193583.500000
 20-24 	5695755.500000	2862990.000000	2832765.500000
 25-29 	4586720.000000	2301459.750000	2285260.000000
 30-34 	3079375.250000	1511092.625000	1568282.625000
 35-39 	2201873.500000	1050672.125000	1151201.250000
 40-44 	2056058.250000	977233.750000	1078824.500000
 45-49 	2183149.500000	1030263.250000	1152886.250000
 50-54 	1992035.000000	929558.187500	1062476.875000
 55-59 	1713628.750000	785854.187500	927774.625000
 60-64 	1437277.750000	653070.375000	784207.375000
 65-69 	1183307.000000	517302.531250	666004.500000
 70-74 	883130.125000	359085.812500	524044.281250
 75-79 	605531.562500	223344.109375	382187.468750
 80+ 	498157.125000	144068.171875	354088.968750
Total	57065088.000000	28025916.000000	29039172.000000
1983			
 0-4	8178725.000000	4168346.500000	4010378.500000
 5-9	7521260.000000	3819114.250000	3702145.500000
 10-14 	7089156.000000	3588525.000000	3500631.000000
 15-19 	6557812.000000	3308981.750000	3248830.250000
 20-24 	5847712.000000	2939591.500000	2908120.500000
 25-29 	4824876.500000	2418446.750000	2406429.500000
 30-34 	3382244.000000	1671368.000000	1710876.000000
 35-39 	2262550.250000	1078532.750000	1184017.500000
 40-44 	2052981.500000	975718.812500	1077262.750000
 45-49 	2130883.750000	1004532.625000	1126351.250000
 50-54 	2066260.750000	964509.875000	1101750.875000
 55-59 	1724552.500000	790766.187500	933786.250000
 60-64 	1488480.625000	673359.062500	815121.562500
 65-69 	1188955.250000	521097.500000	667857.750000
 70-74 	920669.375000	374892.093750	545777.312500
 75-79 	610879.437500	226023.390625	384856.062500
 80+ 	533247.187500	156359.890625	376887.312500
Total	58381244.000000	28680166.000000	29701080.000000
1984			
 0-4	8338363.000000	4250907.500000	4087455.250000
 5-9	7582894.000000	3852012.750000	3730881.500000
 10-14 	7172448.000000	3630259.000000	3542189.250000
 15-19 	6660842.500000	3362023.750000	3298818.500000
 20-24 	5988006.000000	3010571.000000	2977435.250000
 25-29 	5046974.000000	2527375.500000	2519598.000000
 30-34 	3687747.500000	1831401.000000	1856346.375000
 35-39 	2367881.500000	1130724.000000	1237157.375000
 40-44 	2059692.375000	978507.687500	1081184.750000
 45-49 	2078692.500000	978977.000000	1099715.625000
 50-54 	2121647.750000	990327.187500	1131320.500000
 55-59 	1745410.000000	800683.875000	944726.187500
 60-64 	1534572.250000	691390.812500	843181.437500
 65-69 	1201085.875000	527183.562500	673902.375000
 70-74 	953345.687500	388925.375000	564420.312500
 75-79 	620645.250000	230294.750000	390350.500000
 80+ 	566325.312500	167820.671875	398504.625000
Total	59726572.000000	29349386.000000	30377188.000000
1985			
 0-4	8501172.000000	4334951.500000	4166220.250000
 5-9	7665167.000000	3895632.500000	3769534.250000
 10-14 	7259681.000000	3675455.250000	3584225.750000
 15-19 	6741991.000000	3402475.750000	3339515.250000
 20-24 	6119788.000000	3077276.000000	3042512.000000
 25-29 	5253201.500000	2629314.750000	2623887.000000
 30-34 	3974524.750000	1979015.250000	1995509.500000
 35-39 	2528312.500000	1213308.000000	1315004.750000
 40-44 	2074999.250000	984870.375000	1090128.875000
 45-49 	2038148.250000	959138.625000	1079009.625000
 50-54 	2145079.500000	1000883.187500	1144196.375000
 55-59 	1783087.750000	818448.000000	964639.812500
 60-64 	1569744.000000	705054.750000	864689.187500
 65-69 	1224658.750000	537432.312500	687226.375000
 70-74 	977056.625000	399590.437500	577466.250000
 75-79 	638037.000000	237331.656250	400705.312500
 80+ 	596159.500000	178027.453125	418132.031250
Total	61090808.000000	30028206.000000	31062602.000000
1986			
 0-4	8658356.000000	4416015.000000	4242341.000000
 5-9	7774857.000000	3953272.500000	3821584.750000
 10-14 	7327557.000000	3710392.250000	3617164.500000
 15-19 	6824977.500000	3444359.000000	3380618.500000
 20-24 	6244012.500000	3140234.000000	3103778.500000
 25-29 	5441634.500000	2723166.250000	2718468.250000
 30-34 	4245529.000000	2116134.750000	2129394.250000
 35-39 	2740836.500000	1324361.125000	1416475.375000
 40-44 	2101612.000000	996244.500000	1105367.625000
 45-49 	2008859.750000	944881.125000	1063978.625000
 50-54 	2140538.250000	998104.625000	1142433.625000
 55-59 	1835444.750000	843015.375000	992429.375000
 60-64 	1595393.500000	715066.750000	880326.687500
 65-69 	1258020.375000	551100.437500	706919.937500
 70-74 	993607.125000	407526.906250	586080.250000
 75-79 	661505.625000	246612.875000	414892.750000
 80+ 	623807.625000	187380.843750	436426.750000
Total	62476548.000000	30717868.000000	31758680.000000
1987			
 0-4	8802223.000000	4490197.000000	4312025.500000
 5-9	7908312.000000	4022951.500000	3885360.500000
 10-14 	7383226.000000	3739586.000000	3643640.000000
 15-19 	6910134.000000	3487088.750000	3423045.500000
 20-24 	6361570.500000	3199933.000000	3161637.250000
 25-29 	5610073.000000	2807778.250000	2802294.500000
 30-34 	4499210.500000	2242043.250000	2257167.250000
 35-39 	3006492.000000	1464392.375000	1542099.625000
 40-44 	2137897.750000	1011639.250000	1126258.500000
 45-49 	1993278.000000	937517.687500	1055760.250000
 50-54 	2107688.500000	981872.875000	1125815.500000
 55-59 	1904299.000000	875112.250000	1029186.875000
 60-64 	1609819.375000	720825.062500	888994.312500
 65-69 	1301734.250000	568341.750000	733392.500000
 70-74 	1002726.625000	412592.062500	590134.562500
 75-79 	691159.812500	258174.046875	432985.750000
 80+ 	649452.937500	195979.718750	453473.218750
Total	63879296.000000	31416026.000000	32463272.000000
1988			
 0-4	8930106.000000	4556522.500000	4373583.000000
 5-9	8059255.000000	4101413.250000	3957841.750000
 10-14 	7437476.500000	3768533.750000	3668942.750000
 15-19 	6994898.000000	3529426.250000	3465471.500000
 20-24 	6471702.000000	3256013.500000	3215688.750000
 25-29 	5760370.000000	2883839.000000	2876531.500000
 30-34 	4734933.000000	2357317.250000	2377615.750000
 35-39 	3306060.500000	1622149.375000	1683911.000000
 40-44 	2197993.750000	1039168.000000	1158825.875000
 45-49 	1990791.250000	936444.937500	1054346.250000
 50-54 	2057504.750000	957473.187500	1100031.625000
 55-59 	1976134.125000	908319.687500	1067814.500000
 60-64 	1621066.000000	725882.875000	895183.062500
 65-69 	1349894.875000	586928.562500	762966.250000
 70-74 	1009658.312500	416693.656250	592964.625000
 75-79 	722922.250000	270556.750000	452365.437500
 80+ 	674967.937500	204477.937500	470490.000000
Total	65295736.000000	32121160.000000	33174574.000000
1989			
 0-4	9041399.000000	4615236.500000	4426162.500000
 5-9	8221925.500000	4185724.000000	4036201.500000
 10-14 	7502233.500000	3803203.000000	3699030.500000
 15-19 	7079148.500000	3571633.500000	3507515.000000
 20-24 	6567231.000000	3304630.750000	3262600.000000
 25-29 	5895860.000000	2952583.750000	2943276.000000
 30-34 	4954676.500000	2464391.500000	2490285.000000
 35-39 	3609522.750000	1780184.750000	1829338.000000
 40-44 	2302976.500000	1090920.250000	1212056.125000
 45-49 	1998317.750000	939728.687500	1058589.125000
 50-54 	2007758.625000	933389.250000	1074369.500000
 55-59 	2029966.250000	932867.500000	1097098.875000
 60-64 	1641879.750000	735663.875000	906215.812500
 65-69 	1393321.750000	603482.187500	789839.500000
 70-74 	1022340.375000	422716.500000	599623.875000
 75-79 	750710.250000	281611.687500	469098.562500
 80+ 	702932.375000	213752.671875	489179.687500
Total	66722200.000000	32831720.000000	33890480.000000
1990			
 0-4	9131072.000000	4664028.500000	4467043.000000
 5-9	8387571.500000	4271438.500000	4116132.750000
 10-14 	7588207.500000	3848882.250000	3739325.500000
 15-19 	7168880.000000	3618260.500000	3550619.250000
 20-24 	6637171.500000	3338811.500000	3298360.000000
 25-29 	6018389.000000	3014618.500000	3003770.750000
 30-34 	5158705.000000	2564345.250000	2594359.500000
 35-39 	3896564.750000	1926873.625000	1969691.125000
 40-44 	2464111.000000	1173310.750000	1290800.250000
 45-49 	2015335.375000	946967.687500	1068367.750000
 50-54 	1970041.250000	915108.937500	1054932.375000
 55-59 	2053542.875000	943125.125000	1110417.750000
 60-64 	1678951.000000	752858.750000	926092.250000
 65-69 	1426903.250000	616258.062500	810645.187500
 70-74 	1045053.062500	432163.125000	612889.937500
 75-79 	771365.250000	290214.531250	481150.750000
 80+ 	734525.375000	224210.343750	510315.062500
Total	68146392.000000	33541476.000000	34604912.000000
1991			
 0-4	9189833.000000	4698093.500000	4491739.000000
 5-9	8547379.000000	4354080.000000	4193299.000000
 10-14 	7701926.500000	3908769.000000	3793157.500000
 15-19 	7240826.500000	3655601.000000	3585225.500000
 20-24 	6707324.000000	3373715.000000	3333609.000000
 25-29 	6128542.000000	3070299.500000	3058242.500000
 30-34 	5343871.500000	2655614.500000	2688257.000000
 35-39 	4169086.750000	2063538.000000	2105548.750000
 40-44 	2677904.750000	1284204.125000	1393700.625000
 45-49 	2044148.875000	959385.312500	1084763.500000
 50-54 	1943720.375000	902399.625000	1041320.750000
 55-59 	2050571.375000	940881.562500	1109689.875000
 60-64 	1730082.250000	776388.500000	953693.750000
 65-69 	1451903.500000	625889.062500	826014.500000
 70-74 	1076284.750000	444385.218750	631899.562500
 75-79 	786382.500000	296856.625000	489525.875000
 80+ 	768981.437500	235630.562500	533350.875000
Total	69558768.000000	34245732.000000	35313036.000000
1992			
 0-4	9203451.000000	4709786.000000	4493665.000000
 5-9	8693645.000000	4429714.500000	4263930.000000
 10-14 	7839363.000000	3980720.000000	3858643.000000
 15-19 	7301770.000000	3687874.000000	3613896.000000
 20-24 	6781894.000000	3410793.250000	3371100.500000
 25-29 	6228591.500000	3120819.250000	3107772.000000
 30-34 	5507332.500000	2736965.250000	2770367.500000
 35-39 	4424534.500000	2189001.500000	2235532.750000
 40-44 	2944978.750000	1423913.875000	1521064.750000
 45-49 	2083013.625000	975942.625000	1107071.125000
 50-54 	1930976.750000	896448.125000	1034528.625000
 55-59 	2020720.625000	926056.875000	1094663.750000
 60-64 	1796846.500000	806811.625000	990034.812500
 65-69 	1466801.250000	631865.875000	834935.375000
 70-74 	1116468.125000	459479.937500	656988.125000
 75-79 	795635.812500	301466.437500	494169.375000
 80+ 	806325.312500	248027.421875	558297.875000
Total	70942344.000000	34935688.000000	36006660.000000
1993			
 0-4	9135767.000000	4679852.500000	4455914.000000
 5-9	8824107.000000	4497535.000000	4326572.000000
 10-14 	7993997.000000	4061360.500000	3932636.500000
 15-19 	7361872.500000	3720183.500000	3641689.000000
 20-24 	6860970.000000	3449984.750000	3410985.250000
 25-29 	6321724.000000	3167851.750000	3153872.000000
 30-34 	5651471.500000	2809561.500000	2841910.000000
 35-39 	4661276.000000	2303522.750000	2357753.500000
 40-44 	3245460.750000	1580975.500000	1664485.250000
 45-49 	2145323.000000	1004323.937500	1140999.000000
 50-54 	1930859.000000	896500.062500	1034359.000000
 55-59 	1974301.000000	903575.812500	1070725.125000
 60-64 	1866244.375000	838066.625000	1028177.750000
 65-69 	1478932.500000	637298.875000	841633.625000
 70-74 	1160443.125000	475619.812500	684823.312500
 75-79 	803399.875000	305468.718750	497931.156250
 80+ 	844817.375000	260799.156250	584018.187500
Total	72260968.000000	35592480.000000	36668484.000000
1994			
 0-4	8950755.000000	4589152.500000	4361602.000000
 5-9	8938791.000000	4558095.000000	4380696.000000
 10-14 	8160063.000000	4147723.750000	4012339.000000
 15-19 	7432479.500000	3758192.500000	3674287.250000
 20-24 	6944211.000000	3491184.500000	3453026.500000
 25-29 	6404888.000000	3209665.000000	3195222.500000
 30-34 	5781040.000000	2875412.250000	2905627.500000
 35-39 	4880868.500000	2409547.500000	2471321.000000
 40-44 	3548881.000000	1737873.250000	1811007.750000
 45-49 	2251237.000000	1056075.875000	1195161.125000
 50-54 	1940085.750000	900536.875000	1039548.937500
 55-59 	1928091.250000	881337.375000	1046753.812500
 60-64 	1918276.000000	861064.437500	1057211.500000
 65-69 	1499877.000000	646903.687500	852973.312500
 70-74 	1200239.875000	490057.812500	710182.062500
 75-79 	816064.187500	310986.562500	505077.625000
 80+ 	881937.562500	273092.562500	608845.000000
Total	73477784.000000	36196900.000000	37280884.000000
1995			
 0-4	8643659.000000	4434864.000000	4208794.500000
 5-9	9033540.000000	4609520.500000	4424019.500000
 10-14 	8329243.000000	4235542.000000	4093700.750000
 15-19 	7524734.000000	3807451.250000	3717282.500000
 20-24 	7039936.500000	3540089.250000	3499847.000000
 25-29 	6472553.000000	3242022.500000	3230531.000000
 30-34 	5900987.000000	2936739.750000	2964247.000000
 35-39 	5084226.000000	2508744.000000	2575482.250000
 40-44 	3835153.750000	1883240.750000	1951912.875000
 45-49 	2411820.750000	1137476.250000	1274344.625000
 50-54 	1958240.750000	908213.750000	1050027.000000
 55-59 	1893184.375000	864515.875000	1028668.500000
 60-64 	1941420.250000	870677.125000	1070743.125000
 65-69 	1535717.250000	663002.062500	872715.250000
 70-74 	1231526.500000	501420.062500	730106.375000
 75-79 	837120.250000	319132.125000	517988.125000
 80+ 	916621.500000	284543.093750	632078.375000
Total	74589680.000000	36747196.000000	37842488.000000
1996			
 0-4	8241302.000000	4230779.500000	4010522.500000
 5-9	9098784.000000	4646926.000000	4451858.000000
 10-14 	8492357.000000	4320116.500000	4172240.500000
 15-19 	7643654.500000	3870368.250000	3773286.500000
 20-24 	7119125.000000	3580215.500000	3538909.250000
 25-29 	6546583.000000	3278032.500000	3268550.750000
 30-34 	6010750.500000	2993030.500000	3017720.000000
 35-39 	5267897.500000	2599392.500000	2668504.750000
 40-44 	4105861.500000	2018211.250000	2087650.125000
 45-49 	2623329.500000	1246263.125000	1377066.500000
 50-54 	1987407.250000	920616.937500	1066790.250000
 55-59 	1868787.625000	852776.875000	1016010.750000
 60-64 	1939158.250000	868596.312500	1070562.000000
 65-69 	1584198.000000	684525.125000	899673.000000
 70-74 	1255314.750000	510194.875000	745119.875000
 75-79 	865154.937500	329353.437500	535801.500000
 80+ 	949589.750000	295415.593750	654174.125000
Total	75599256.000000	37244816.000000	38354440.000000
1997			
 0-4	7805720.500000	4009098.500000	3796622.500000
 5-9	9119892.000000	4662501.000000	4457391.000000
 10-14 	8641748.000000	4397527.000000	4244221.500000
 15-19 	7785239.500000	3944795.750000	3840444.000000
 20-24 	7186865.500000	3615155.250000	3571710.000000
 25-29 	6627941.000000	3317452.500000	3310488.500000
 30-34 	6111874.000000	3044956.000000	3066918.000000
 35-39 	5429442.000000	2680390.500000	2749051.500000
 40-44 	4359166.000000	2141972.000000	2217194.250000
 45-49 	2886703.250000	1382873.875000	1503829.500000
 50-54 	2026140.000000	936869.125000	1089270.875000
 55-59 	1857139.375000	847285.250000	1009854.125000
 60-64 	1911362.875000	854879.125000	1056483.750000
 65-69 	1646698.375000	711949.125000	934749.250000
 70-74 	1270320.625000	515982.375000	754338.250000
 75-79 	900435.875000	341688.812500	558747.062500
 80+ 	980881.875000	305744.531250	675137.312500
Total	76547568.000000	37711120.000000	38836452.000000
1998			
 0-4	7409090.000000	3807196.000000	3601894.000000
 5-9	9058624.000000	4635987.000000	4422637.000000
 10-14 	8773454.000000	4466123.500000	4307330.500000
 15-19 	7942102.500000	4026883.500000	3915219.000000
 20-24 	7251510.000000	3649111.500000	3602398.250000
 25-29 	6712953.000000	3358286.250000	3354667.000000
 30-34 	6206332.000000	3093454.500000	3112877.250000
 35-39 	5571392.000000	2753199.250000	2818192.500000
 40-44 	4594086.500000	2255577.250000	2338509.250000
 45-49 	3183657.750000	1536972.250000	1646685.375000
 50-54 	2088198.875000	964590.750000	1123608.125000
 55-59 	1856600.125000	846672.000000	1009928.125000
 60-64 	1867122.250000	833652.250000	1033469.937500
 65-69 	1710671.125000	739445.875000	971225.187500
 70-74 	1282769.500000	521044.125000	761725.437500
 75-79 	938677.500000	354680.812500	583996.750000
 80+ 	1012522.375000	316180.718750	696341.625000
Total	77459760.000000	38159056.000000	39300704.000000
1999			
 0-4	7094548.500000	3647290.250000	3447258.250000
 5-9	8876619.000000	4547094.000000	4329525.500000
 10-14 	8885111.000000	4525298.500000	4359812.500000
 15-19 	8107157.000000	4112989.000000	3994168.000000
 20-24 	7323027.000000	3686851.250000	3636175.750000
 25-29 	6799225.500000	3399419.000000	3399806.250000
 30-34 	6290267.500000	3136307.250000	3153960.250000
 35-39 	5698550.000000	2820236.250000	2878314.000000
 40-44 	4812336.000000	2362301.250000	2450034.250000
 45-49 	3485749.750000	1692679.000000	1793070.625000
