south_africa_test	Total	Male	Female
 15-19 	1597.827247	467.386513	1130.440734
 20-24 	9926.594585	3287.718226	6638.876360
 25-29 	20303.324174	7811.173345	12492.150828
 30-34 	21902.534733	9594.146330	12308.388402
 35-39 	17588.314942	8292.317193	9295.997749
 40-44 	12055.700293	5701.143593	6354.556699
 45-49 	8538.911473	3789.641351	4749.270121
 50-54 	5160.721644	2122.755529	3037.966115
 55-59 	3022.025654	1178.891084	1843.134570
 60-64 	1772.937061	703.310356	1069.626705
 65-69 	998.705976	428.075465	570.630510
 70-74 	614.751781	264.943570	349.808211
 75-79 	337.533771	140.765881	196.767890
 80+ 	97.519216	47.242923	50.276294
Total	106992.835525	45379.902642	61612.932883
2007			
 0-4	1360.350725	686.674913	673.675812
 5-9	1299.814693	653.956574	645.858119
 10-14 	583.823738	293.229387	290.594351
 15-19 	1657.489818	498.622222	1158.867596
 20-24 	10016.250438	3322.219777	6694.030661
 25-29 	20951.801700	8033.899163	12917.902538
 30-34 	23064.245171	10038.521225	13025.723946
 35-39 	18604.226826	8753.578017	9850.648809
 40-44 	12656.535388	6012.795094	6643.740295
 45-49 	8768.513015	3921.027840	4847.485175
 50-54 	5317.770855	2193.526567	3124.244287
 55-59 	3132.275594	1223.392542	1908.883052
 60-64 	1827.793807	721.643968	1106.149839
 65-69 	1042.232446	442.380262	599.852183
 70-74 	637.014565	271.405158	365.609407
 75-79 	353.785095	147.216767	206.568328
 80+ 	109.155372	52.236613	56.918759
Total	111383.079246	47266.326089	64116.753156
2008			
 0-4	1559.842262	788.156839	771.685423
 5-9	1491.511422	750.681624	740.829798
 10-14 	711.330433	357.215272	354.115160
 15-19 	1739.237914	540.695334	1198.542580
 20-24 	10117.741436	3355.568786	6762.172650
 25-29 	21809.991810	8306.219178	13503.772632
 30-34 	24686.019856	10616.713339	14069.306517
 35-39 	20076.304007	9366.591901	10709.712106
 40-44 	13646.376195	6462.699412	7183.676783
 45-49 	9407.537973	4201.999973	5205.538000
 50-54 	5774.843284	2364.049729	3410.793554
 55-59 	3433.562735	1327.275885	2106.286850
 60-64 	1991.637713	772.446335	1219.191379
 65-69 	1146.630500	475.765419	670.865081
 70-74 	692.476247	288.847299	403.628948
 75-79 	390.571939	159.843537	230.728402
 80+ 	129.811203	60.251052	69.560151
Total	118805.426928	50195.020915	68610.406014
2009			
 0-4	1518.726669	766.998474	751.728196
 5-9	1736.440880	874.915434	861.525447
 10-14 	851.106266	427.508391	423.597875
 15-19 	1838.483369	592.047544	1246.435825
 20-24 	10144.324986	3365.684402	6778.640584
 25-29 	22315.563804	8455.068791	13860.495014
 30-34 	25865.314403	11007.857960	14857.456443
 35-39 	21198.891229	9820.183919	11378.707310
 40-44 	14326.325092	6756.183182	7570.141910
 45-49 	9780.922020	4369.433315	5411.488705
 50-54 	6033.454764	2453.869474	3579.585290
 55-59 	3632.616382	1390.771743	2241.844639
 60-64 	2100.144536	802.395584	1297.748952
 65-69 	1218.368369	495.957871	722.410498
 70-74 	730.628033	298.571226	432.056806
 75-79 	414.098275	166.690707	247.407568
 80+ 	143.352828	64.921112	78.431716
Total	123848.761906	52109.059130	71739.702776
2010			
 0-4	1111.338953	560.680953	550.658000
 5-9	1801.233001	908.037661	893.195340
 10-14 	979.421165	491.958367	487.462798
 15-19 	1907.021274	637.574195	1269.447079
 20-24 	9638.260635	3236.227793	6402.032842
 25-29 	21057.332352	8073.870392	12983.461959
 30-34 	24577.937825	10557.582227	14020.355598
 35-39 	20209.332738	9441.988931	10767.343807
 40-44 	13580.779036	6511.274533	7069.504502
 45-49 	9099.758465	4152.578295	4947.180170
 50-54 	5603.934689	2317.749254	3286.185435
 55-59 	3429.585182	1331.406088	2098.179094
 60-64 	1983.050382	766.943595	1216.106787
 65-69 	1157.791482	475.088971	682.702512
 70-74 	696.615167	284.761885	411.853281
 75-79 	389.347579	157.868404	231.479175
 80+ 	135.177312	61.681653	73.495660
Total	117357.917237	49967.273197	67390.644041
2011			
 0-4	419.267684	210.092243	209.175440
 5-9	1571.326659	790.933951	780.392708
 10-14 	1069.571733	536.962934	532.608799
 15-19 	1871.685223	647.542464	1224.142759
 20-24 	8451.631318	2921.195266	5530.436052
 25-29 	17383.119539	6931.148652	10451.970887
 30-34 	19518.633777	8746.790524	10771.843253
 35-39 	15565.507365	7634.177804	7931.329560
 40-44 	10094.371495	5100.769225	4993.602270
 45-49 	6285.111110	3053.753293	3231.357818
 50-54 	3782.580627	1659.060633	2123.519994
 55-59 	2372.303307	975.343563	1396.959744
 60-64 	1383.209657	571.170535	812.039122
 65-69 	816.963984	356.906243	460.057741
 70-74 	504.831461	214.832326	289.999136
 75-79 	266.337945	114.929786	151.408159
 80+ 	84.141735	41.277828	42.863907
Total	91440.594621	40506.887271	50933.707350
2012			
 0-4	153.133052	76.759848	76.373203
 5-9	1218.240312	611.314002	606.926310
 10-14 	1086.910854	545.154996	541.755858
 15-19 	1820.745472	651.598044	1169.147428
 20-24 	7496.475951	2651.087552	4845.388399
 25-29 	14859.626804	6077.055427	8782.571377
 30-34 	16448.656940	7540.789314	8907.867626
 35-39 	12616.065555	6389.311358	6226.754198
 40-44 	7892.732620	4147.053734	3745.678885
 45-49 	4709.454923	2390.479047	2318.975877
 50-54 	2832.370109	1289.630773	1542.739336
 55-59 	1832.019048	776.563345	1055.455702
 60-64 	1083.132648	462.023542	621.109106
 65-69 	643.788061	289.213169	354.574892
 70-74 	404.752116	174.913407	229.838709
 75-79 	204.251966	90.305108	113.946859
 80+ 	62.211300	31.055572	31.155728
Total	75364.567731	34194.308238	41170.259493
2013			
 0-4	183.341434	92.403855	90.937578
 5-9	1049.615101	529.293150	520.321951
 10-14 	1086.285330	545.678510	540.606820
 15-19 	1920.891638	691.381447	1229.510192
 20-24 	7624.502450	2600.422448	5024.080002
 25-29 	15764.479698	6088.756501	9675.723197
 30-34 	18392.829950	7871.365637	10521.464314
 35-39 	14859.516047	6907.969109	7951.546939
 40-44 	9407.970229	4556.101290	4851.868939
 45-49 	5865.721232	2722.008851	3143.712381
 50-54 	3532.110594	1465.772389	2066.338205
 55-59 	2334.683689	886.185945	1448.497744
 60-64 	1406.086398	531.665213	874.421185
 65-69 	824.924125	327.992958	496.931167
 70-74 	518.548771	199.583747	318.965024
 75-79 	265.208916	101.261839	163.947077
 80+ 	84.097975	36.223912	47.874063
Total	85120.813577	36154.066801	48966.746776
2014			
 0-4	142.989136	71.908442	71.080693
 5-9	985.710263	497.326755	488.383508
 10-14 	1125.779756	566.512568	559.267188
 15-19 	1877.906173	645.500494	1232.405679
 20-24 	7172.482953	2273.017166	4899.465787
 25-29 	14794.302515	5136.209921	9658.092594
 30-34 	17435.785349	6559.994822	10875.790527
 35-39 	14082.775234	5563.652690	8519.122543
 40-44 	8724.126585	3546.165574	5177.961011
 45-49 	5337.777289	1993.256588	3344.520701
 50-54 	3220.451445	1058.177576	2162.273868
 55-59 	2193.103239	649.094708	1544.008531
 60-64 	1351.355773	397.888364	953.467409
 65-69 	788.090195	246.400036	541.690159
 70-74 	500.409873	151.116169	349.293703
 75-79 	255.137858	74.308350	180.829507
 80+ 	78.288325	25.069993	53.218331
Total	80066.471960	29455.600218	50610.871742
2015			
 0-4	100.880558	50.761722	50.118836
 5-9	807.743334	407.590093	400.153240
 10-14 	1115.577927	561.798184	553.779743
 15-19 	1690.362910	641.914697	1048.448213
 20-24 	6065.114825	2136.352440	3928.762385
 25-29 	12083.913154	4812.383228	7271.529926
 30-34 	14217.903016	6324.798124	7893.104891
 35-39 	11233.863866	5509.712241	5724.151625
 40-44 	6808.461385	3530.733059	3277.728326
 45-49 	3916.915010	2014.973963	1901.941047
 50-54 	2265.057106	1060.337589	1204.719517
 55-59 	1529.832252	647.842191	881.990062
 60-64 	959.741330	403.242999	556.498332
 65-69 	567.528743	248.458798	319.069946
 70-74 	366.394332	153.087363	213.306969
 75-79 	179.038320	74.619970	104.418350
 80+ 	54.037991	25.315111	28.722880
Total	63962.366058	28603.921771	35358.444287
2016			
 0-4	147.680176	74.327086	73.353090
 5-9	569.303102	286.809619	282.493484
 10-14 	998.412184	501.827552	496.584632
 15-19 	1586.017347	592.465257	993.552089
 20-24 	5551.219017	1887.901261	3663.317756
 25-29 	11095.828536	4181.816187	6914.012349
 30-34 	13362.672078	5556.334025	7806.338053
 35-39 	10780.686379	4811.783645	5968.902734
 40-44 	6499.004499	3045.215810	3453.788689
 45-49 	3694.320291	1683.724343	2010.595949
 50-54 	2123.442661	876.928905	1246.513756
 55-59 	1451.690140	534.818137	916.872003
 60-64 	936.468509	338.288422	598.180088
 65-69 	555.699951	209.672600	346.027351
 70-74 	358.475678	128.936699	229.538980
 75-79 	178.618231	62.620864	115.997367
 80+ 	52.977935	20.690367	32.287568
Total	59942.516715	24794.160777	35148.355938
2017			
 0-4	151.587620	76.397558	75.190061
 5-9	432.131907	217.305962	214.825945
 10-14 	856.283163	431.323850	424.959312
 15-19 	1468.718384	555.545302	913.173082
 20-24 	5059.700443	1733.142196	3326.558247
 25-29 	10202.253997	3849.596597	6352.657400
 30-34 	12610.736414	5257.816177	7352.920237
 35-39 	10540.323443	4737.418176	5802.905267
 40-44 	6404.293357	3042.047376	3362.245981
 45-49 	3606.964662	1692.453590	1914.511072
 50-54 	2036.364021	876.013962	1160.350059
 55-59 	1377.521456	526.909618	850.611837
 60-64 	908.439827	336.440772	571.999055
 65-69 	544.685705	209.755042	334.930664
 70-74 	349.538852	128.244574	221.294278
 75-79 	177.295530	63.077881	114.217649
 80+ 	52.761862	20.816669	31.945193
Total	56779.600644	23754.305303	33025.295341
2018			
 0-4	113.659814	57.404749	56.255065
 5-9	263.835677	132.564769	131.270908
 10-14 	719.153247	362.410859	356.742388
 15-19 	1367.434781	519.253182	848.181599
 20-24 	4624.891114	1589.913192	3034.977922
 25-29 	9337.047295	3508.476773	5828.570523
 30-34 	11785.981246	4880.172703	6905.808544
 35-39 	10185.588210	4547.736451	5637.851759
 40-44 	6249.507930	2953.414654	3296.093276
 45-49 	3472.831827	1636.952732	1835.879094
 50-54 	1926.626523	839.151169	1087.475355
 55-59 	1285.520316	497.434171	788.086145
 60-64 	865.752009	319.888146	545.863864
 65-69 	526.865310	201.558584	325.306726
 70-74 	336.135014	122.446103	213.688911
 75-79 	173.586273	60.941907	112.644366
 80+ 	51.910354	19.916593	31.993760
Total	53286.326941	22249.636737	31036.690204
2019			
 0-4	112.221167	56.698638	55.522529
 5-9	177.934490	89.379147	88.555342
 10-14 	628.910726	316.900493	312.010233
 15-19 	1292.203308	490.868993	801.334316
 20-24 	4282.284786	1477.984183	2804.300602
 25-29 	8587.838783	3218.184199	5369.654584
 30-34 	11013.794944	4530.589874	6483.205070
 35-39 	9839.494635	4364.489188	5475.005446
 40-44 	6131.112608	2881.110645	3250.001963
 45-49 	3370.419379	1594.037912	1776.381467
 50-54 	1831.877247	806.048287	1025.828960
 55-59 	1203.944409	472.560931	731.383478
 60-64 	824.280961	304.779516	519.501445
 65-69 	511.671506	194.733077	316.938429
 70-74 	325.171281	117.717082	207.454199
 75-79 	170.205602	59.178757	111.026845
 80+ 	51.296198	19.188205	32.107993
Total	50354.662028	20994.449126	29360.212902
2020			
 0-4	113.268878	57.232399	56.036480
 5-9	140.422786	70.511761	69.911025
 10-14 	507.991433	255.927478	252.063955
 15-19 	1229.070469	464.606130	764.464338
 20-24 	4038.675955	1398.931974	2639.743981
 25-29 	7968.160690	2982.979198	4985.181492
 30-34 	10318.092000	4220.229649	6097.862351
 35-39 	9511.315245	4192.576800	5318.738445
 40-44 	6048.686087	2825.997126	3222.688961
 45-49 	3294.085275	1557.532900	1736.552375
 50-54 	1760.492533	784.623480	975.869054
 55-59 	1136.080303	453.198252	682.882051
 60-64 	785.173921	291.500951	493.672970
 65-69 	499.216631	189.297509	309.919121
 70-74 	317.413353	114.294129	203.119224
 75-79 	167.258127	57.775097	109.483031
 80+ 	50.939755	18.633638	32.306116
Total	47886.343439	19935.848469	27950.494970
2021			
 0-4	110.147465	55.669528	54.477938
 5-9	137.287493	68.946474	68.341019
 10-14 	368.781157	185.652082	183.129075
 15-19 	1179.057371	442.574514	736.482857
 20-24 	3892.262221	1352.965701	2539.296520
 25-29 	7477.464824	2800.928067	4676.536757
 30-34 	9714.189290	3955.668305	5758.520985
 35-39 	9208.359653	4036.082447	5172.277206
 40-44 	5999.841815	2787.599725	3212.242089
 45-49 	3255.112653	1540.440249	1714.672404
 50-54 	1705.974666	766.212631	939.762035
 55-59 	1081.694803	438.160650	643.534152
 60-64 	749.280943	280.406428	468.874515
 65-69 	488.772923	184.994494	303.778429
 70-74 	313.452450	112.416729	201.035721
 75-79 	164.865302	56.711201	108.154101
 80+ 	50.895815	18.291019	32.604796
Total	45897.440843	19083.720246	26813.720598
2022			
 0-4	107.395127	54.352743	53.042384
 5-9	131.585803	66.137629	65.448174
 10-14 	277.998373	139.805281	138.193092
 15-19 	1144.699542	427.877838	716.821704
 20-24 	3822.274493	1332.169093	2490.105400
 25-29 	7110.827279	2667.754509	4443.072770
 30-34 	9208.140982	3738.562086	5469.578895
 35-39 	8928.925549	3893.936505	5034.989044
 40-44 	5978.614962	2763.355486	3215.259476
 45-49 	3251.928583	1536.214215	1715.714367
 50-54 	1667.628836	755.613097	912.015739
 55-59 	1040.696028	428.397956	612.298073
 60-64 	717.398539	271.582763	445.815776
 65-69 	480.083092	181.743946	298.339146
 70-74 	312.432963	111.748349	200.684614
 75-79 	163.618733	56.099979	107.518754
 80+ 	51.040156	18.128308	32.911848
Total	44395.289038	18443.479782	25951.809256
2023			
 0-4	33.007503	16.647148	16.360355
 5-9	95.004999	47.757664	47.247336
 10-14 	187.259760	94.113490	93.146270
 15-19 	1068.598616	392.272262	676.326354
 20-24 	3823.819532	1337.537692	2486.281840
 25-29 	6858.848244	2578.367120	4280.481124
 30-34 	8791.530933	3564.127991	5227.402943
 35-39 	8668.519642	3764.023902	4904.495741
 40-44 	5975.830442	2749.127715	3226.702728
 45-49 	3276.930166	1544.071058	1732.859109
 50-54 	1646.556752	751.752411	894.804341
 55-59 	1010.937948	422.473211	588.464737
 60-64 	689.467051	264.823412	424.643639
 65-69 	472.380221	179.280408	293.099812
 70-74 	313.605945	112.006685	201.599260
 75-79 	163.606270	55.949332	107.656938
 80+ 	51.341918	18.098847	33.243071
Total	43127.245943	17892.430347	25234.815597
2024			
 0-4	53.640989	26.959022	26.681967
 5-9	92.265561	46.416263	45.849298
 10-14 	139.847123	70.258817	69.588306
 15-19 	949.640758	335.569179	614.071579
 20-24 	3835.732132	1344.486872	2491.245260
 25-29 	6697.018770	2521.508949	4175.509821
 30-34 	8443.478122	3421.947637	5021.530485
 35-39 	8414.765187	3640.435487	4774.329700
 40-44 	5968.975278	2734.016034	3234.959244
 45-49 	3317.648243	1558.098766	1759.549477
 50-54 	1638.376035	752.798660	885.577374
 55-59 	985.971189	417.222492	568.748696
 60-64 	664.239373	259.405396	404.833977
 65-69 	463.775657	176.891244	286.884413
 70-74 	315.510362	112.620288	202.890074
 75-79 	164.455150	56.109962	108.345188
 80+ 	51.575880	18.102900	33.472980
Total	42196.915807	17492.847968	24704.067839
2025			
 0-4	68.970193	34.790090	34.180103
 5-9	88.472367	44.428641	44.043726
 10-14 	114.642745	57.540689	57.102056
 15-19 	824.153308	275.159691	548.993616
 20-24 	3841.192490	1347.519226	2493.673265
 25-29 	6621.367859	2495.395880	4125.971979
 30-34 	8161.861134	3309.613892	4852.247242
 35-39 	8174.915482	3526.607870	4648.307612
 40-44 	5954.984716	2716.724206	3238.260511
 45-49 	3372.453869	1578.046623	1794.407245
 50-54 	1639.445490	755.248151	884.197339
 55-59 	969.349972	416.426041	552.923932
 60-64 	643.137144	255.794285	387.342858
 65-69 	454.328933	174.642382	279.686550
 70-74 	317.806617	113.475831	204.330786
 75-79 	166.284597	56.630435	109.654162
 80+ 	51.795028	18.146754	33.648274
Total	41465.161945	17176.190688	24288.971257
2026			
 0-4	40.809086	20.480548	20.328539
 5-9	70.509700	35.329432	35.180269
 10-14 	105.582333	52.957765	52.624567
 15-19 	720.444479	225.402441	495.042038
 20-24 	3809.877920	1332.573985	2477.303935
 25-29 	6621.762057	2496.423163	4125.338894
 30-34 	7942.868098	3224.069053	4718.799045
 35-39 	7955.393690	3425.377624	4530.016066
 40-44 	5931.573038	2696.254608	3235.318430
 45-49 	3436.633888	1602.065905	1834.567983
 50-54 	1654.109732	764.727352	889.382380
 55-59 	957.414483	415.475110	541.939372
 60-64 	625.877997	253.245497	372.632500
 65-69 	444.100493	172.584140	271.516353
 70-74 	319.735872	114.304875	205.430997
 75-79 	169.222317	57.572448	111.649869
 80+ 	52.015161	18.220004	33.795158
Total	40857.930345	16907.063952	23950.866393
2027			
 0-4	49.562864	24.936651	24.626213
 5-9	46.779973	23.462829	23.317143
 10-14 	90.982018	45.637164	45.344854
 15-19 	677.091202	205.736068	471.355134
 20-24 	3722.684952	1289.846382	2432.838570
 25-29 	6676.351229	2516.558019	4159.793210
 30-34 	7787.044509	3164.226464	4622.818045
 35-39 	7760.584917	3338.186279	4422.398637
 40-44 	5892.915186	2669.853736	3223.061450
 45-49 	3503.530093	1627.124464	1876.405629
 50-54 	1680.866485	777.441523	903.424962
 55-59 	949.328450	416.529186	532.799264
 60-64 	612.328393	252.182352	360.146041
 65-69 	433.313257	170.717571	262.595686
 70-74 	320.883505	114.987401	205.896105
 75-79 	172.680163	58.736228	113.943935
 80+ 	52.340811	18.349375	33.991436
Total	40429.268007	16714.511693	23714.756314
2028			
 0-4	49.389773	24.925432	24.464341
 5-9	37.720062	18.877428	18.842634
 10-14 	72.434031	36.357670	36.076361
 15-19 	637.010913	187.458139	449.552775
 20-24 	3644.959502	1252.471624	2392.487878
 25-29 	6774.396792	2553.412616	4220.984176
 30-34 	7700.682975	3131.909543	4568.773432
 35-39 	7595.070555	3266.485763	4328.584792
 40-44 	5842.859149	2639.553695	3203.305454
 45-49 	3571.756432	1652.866184	1918.890248
 50-54 	1718.615889	794.318669	924.297220
 55-59 	947.624147	419.874184	527.749963
 60-64 	602.544705	252.319052	350.225654
 65-69 	422.752012	169.279524	253.472487
 70-74 	321.223894	115.572939	205.650955
 75-79 	176.512332	60.081127	116.431205
 80+ 	52.891468	18.576234	34.315234
Total	40168.444631	16594.339821	23574.104810
2029			
 0-4	51.612011	26.047358	25.564653
 5-9	35.724255	17.933001	17.791254
 10-14 	64.910255	32.616536	32.293719
 15-19 	628.316316	183.257397	445.058919
 20-24 	3549.834761	1207.308642	2342.526118
 25-29 	6862.641982	2584.993698	4277.648284
 30-34 	7679.857029	3124.616332	4555.240697
 35-39 	7457.448893	3208.724583	4248.724311
 40-44 	5785.273065	2607.151664	3178.121401
 45-49 	3634.967200	1676.310721	1958.656479
 50-54 	1765.720916	814.684057	951.036859
 55-59 	953.045343	425.984121	527.061222
 60-64 	594.657624	252.626052	342.031572
 65-69 	412.965098	168.386636	244.578462
 70-74 	320.377484	115.970071	204.407413
 75-79 	180.387549	61.486233	118.901316
 80+ 	53.667628	18.899527	34.768101
Total	40031.407408	16526.996629	23504.410779
2030			
 0-4	52.070590	26.288185	25.782405
 5-9	30.561156	15.306962	15.254194
 10-14 	56.776273	28.453904	28.322369
 15-19 	617.145259	177.780449	439.364809
 20-24 	3467.973303	1167.749203	2300.224100
 25-29 	6927.117063	2606.715539	4320.401524
 30-34 	7723.448356	3141.909136	4581.539220
 35-39 	7345.734089	3163.053910	4182.680179
 40-44 	5721.901665	2573.515984	3148.385681
 45-49 	3687.948400	1694.983422	1992.964978
 50-54 	1819.788125	837.539977	982.248149
 55-59 	962.920356	432.422185	530.498171
 60-64 	590.426657	255.102111	335.324546
 65-69 	404.624373	168.235855	236.388518
 70-74 	318.136870	116.144606	201.992264
 75-79 	184.040824	62.854628	121.186196
 80+ 	54.629884	19.304838	35.325046
Total	39965.243243	16487.360895	23477.882348
2031			
 0-4	54.185610	27.367623	26.817987
 5-9	26.804026	13.386739	13.417287
 10-14 	48.386135	24.174558	24.211577
 15-19 	611.145743	174.931645	436.214098
 20-24 	3417.192470	1142.174050	2275.018420
 25-29 	6950.742394	2611.336687	4339.405707
 30-34 	7826.424172	3182.311904	4644.112269
 35-39 	7264.791869	3130.829389	4133.962480
 40-44 	5660.931277	2542.622420	3118.308857
 45-49 	3731.386654	1709.396328	2021.990326
 50-54 	1879.607716	862.563819	1017.043898
 55-59 	980.702201	442.877220	537.824981
 60-64 	588.473332	257.380795	331.092537
 65-69 	398.002681	168.573776	229.428905
 70-74 	314.741747	116.236191	198.505556
 75-79 	187.239214	64.108785	123.130429
 80+ 	55.855591	19.823109	36.032482
Total	39996.612832	16490.095037	23506.517795
2032			
 0-4	49.906374	25.218469	24.687905
 5-9	35.824359	17.990644	17.833714
 10-14 	40.898203	20.509260	20.388943
 15-19 	613.927292	176.373251	437.554041
 20-24 	3398.173146	1130.584816	2267.588329
 25-29 	6922.253144	2593.815491	4328.437654
 30-34 	7968.157097	3237.826778	4730.330319
 35-39 	7219.564426	3113.461837	4106.102589
 40-44 	5605.783965	2515.869059	3089.914906
 45-49 	3761.439521	1717.790621	2043.648900
 50-54 	1941.848626	888.288162	1053.560464
 55-59 	1006.184937	455.412552	550.772385
 60-64 	588.571053	260.813005	327.758049
 65-69 	393.277955	169.757822	223.520133
 70-74 	310.463210	116.315124	194.148086
 75-79 	189.771530	65.208675	124.562855
 80+ 	57.195097	20.392624	36.802473
Total	40103.239935	16525.628190	23577.611745
2033			
 0-4	48.542417	24.527557	24.014860
 5-9	39.220484	19.696281	19.524203
 10-14 	36.374643	18.218023	18.156621
 15-19 	610.764538	174.972352	435.792185
 20-24 	3369.239844	1115.400582	2253.839262
 25-29 	6899.219785	2578.860856	4320.358929
 30-34 	8129.350254	3301.457802	4827.892451
 35-39 	7216.759956	3113.446010	4103.313946
 40-44 	5556.923559	2493.122836	3063.800722
 45-49 	3777.841931	1720.182117	2057.659814
 50-54 	2003.831438	913.561274	1090.270164
 55-59 	1037.997054	470.146481	567.850573
 60-64 	591.956697	265.410477	326.546220
 65-69 	390.292386	171.503913	218.788473
 70-74 	305.666784	116.473946	189.192838
 75-79 	191.490627	66.140866	125.349760
 80+ 	58.589520	20.986129	37.603391
Total	40264.061914	16584.107502	23679.954412
2034			
 0-4	47.047971	23.770688	23.277284
 5-9	40.457723	20.315681	20.142042
 10-14 	34.558758	17.334899	17.223858
 15-19 	607.271741	173.371671	433.900070
 20-24 	3386.373842	1120.291967	2266.081875
 25-29 	6852.452268	2554.095154	4298.357114
 30-34 	8264.279902	3354.206299	4910.073602
 35-39 	7260.456385	3132.147870	4128.308514
 40-44 	5516.663958	2475.059960	3041.603998
 45-49 	3784.933367	1718.771949	2066.161418
 50-54 	2062.862364	937.212125	1125.650239
 55-59 	1075.935961	487.044434	588.891527
 60-64 	599.677248	271.744699	327.932549
 65-69 	388.184153	173.273316	214.910837
 70-74 	300.981471	116.896514	184.084956
 75-79 	192.279957	66.907050	125.372907
 80+ 	60.005837	21.586878	38.418959
Total	40474.422906	16664.031156	23810.391750
2035			
 0-4	46.490430	23.492940	22.997490
 5-9	40.425286	20.300331	20.124955
 10-14 	31.203995	15.632446	15.571548
 15-19 	604.276693	171.930435	432.346258
 20-24 	3394.154348	1121.481552	2272.672796
 25-29 	6821.631812	2535.989305	4285.642507
 30-34 	8364.060358	3392.481635	4971.578723
 35-39 	7352.097237	3170.337719	4181.759519
 40-44 	5484.898909	2461.130536	3023.768373
 45-49 	3783.802641	1714.174271	2069.628371
 50-54 	2115.718805	957.764091	1157.954713
 55-59 	1118.719942	505.577661	613.142281
 60-64 	610.195122	278.291110	331.904012
 65-69 	388.232476	176.420083	211.812393
 70-74 	296.987669	117.758748	179.228921
 75-79 	192.056101	67.505373	124.550728
 80+ 	61.385433	22.174044	39.211388
Total	40706.337256	16752.442280	23953.894976
2036			
 0-4	45.822166	23.154324	22.667842
 5-9	40.285493	20.232911	20.052583
 10-14 	27.969097	13.991784	13.977313
 15-19 	600.691359	170.202311	430.489048
 20-24 	3398.729351	1122.094486	2276.634865
 25-29 	6817.114056	2529.190151	4287.923905
 30-34 	8416.932504	3411.122663	5005.809841
 35-39 	7485.471089	3225.887038	4259.584051
 40-44 	5464.605150	2452.217839	3012.387311
 45-49 	3778.374319	1708.341170	2070.033149
 50-54 	2161.161830	974.718881	1186.442949
 55-59 	1164.867159	525.160521	639.706638
 60-64 	625.488023	287.278252	338.209772
 65-69 	389.392711	179.331875	210.060836
 70-74 	293.841294	118.843760	174.997534
 75-79 	190.880927	67.979515	122.901412
 80+ 	62.642645	22.721049	39.921596
Total	40964.269174	16852.468528	24111.800646
2037			
 0-4	34.081706	17.178538	16.903167
 5-9	36.390740	18.262670	18.128070
 10-14 	30.956795	15.538290	15.418505
 15-19 	598.384544	169.043504	429.341040
 20-24 	3409.934651	1126.446744	2283.487908
 25-29 	6838.109260	2533.370517	4304.738743
 30-34 	8419.818935	3408.772646	5011.046289
 35-39 	7644.931372	3292.415951	4352.515420
 40-44 	5463.389898	2451.475440	3011.914459
 45-49 	3772.562464	1703.092877	2069.469587
 50-54 	2197.852691	987.579906	1210.272785
 55-59 	1212.913949	545.213628	667.700321
 60-64 	645.825744	297.664943	348.160802
 65-69 	391.844375	183.003274	208.841101
 70-74 	291.912429	120.481497	171.430932
 75-79 	189.074783	68.422884	120.651898
 80+ 	63.714655	23.220331	40.494324
Total	41241.698993	16961.183641	24280.515352
2038			
 0-4	35.754394	18.016515	17.737879
 5-9	35.826343	17.977535	17.848808
 10-14 	31.285451	15.688898	15.596553
 15-19 	597.077798	168.317159	428.760639
 20-24 	3410.687891	1125.649193	2285.038698
 25-29 	6839.968218	2530.404521	4309.563697
 30-34 	8428.200830	3408.671642	5019.529188
 35-39 	7808.943260	3361.012310	4447.930950
 40-44 	5486.826729	2461.175000	3025.651729
 45-49 	3765.806691	1697.915696	2067.890995
 50-54 	2224.991248	996.062833	1228.928415
 55-59 	1260.809886	564.841797	695.968088
 60-64 	670.292435	309.470430	360.822005
 65-69 	396.343873	187.440732	208.903141
 70-74 	291.103236	122.461701	168.641535
 75-79 	186.891658	68.887738	118.003920
 80+ 	64.532228	23.659660	40.872568
Total	41535.342168	17077.653359	24457.688809
2039			
 0-4	39.992604	20.197210	19.795393
 5-9	32.085689	16.069035	16.016654
 10-14 	30.185235	15.121006	15.064229
 15-19 	591.369726	165.474627	425.895099
 20-24 	3410.435294	1124.657523	2285.777770
 25-29 	6880.967572	2544.525153	4336.442419
 30-34 	8408.739669	3396.967303	5011.772367
 35-39 	7938.685205	3415.103532	4523.581673
 40-44 	5538.930407	2482.947046	3055.983360
 45-49 	3759.490228	1693.318934	2066.171294
 50-54 	2244.662675	1001.285337	1243.377337
 55-59 	1306.485725	583.168439	723.317286
 60-64 	698.664777	322.623169	376.041607
 65-69 	403.607443	193.050302	210.557142
 70-74 	290.802175	124.384242	166.417933
 75-79 	184.735060	69.485421	115.249639
 80+ 	65.051293	24.035878	41.015415
Total	41824.890775	17192.414158	24632.476617
2040			
 0-4	42.899561	21.668676	21.230885
 5-9	32.631386	16.338368	16.293019
 10-14 	29.368367	14.704508	14.663859
 15-19 	588.976395	164.127918	424.848476
 20-24 	3410.756795	1124.193718	2286.563077
 25-29 	6906.682631	2552.700850	4353.981781
 30-34 	8405.114469	3391.935081	5013.179388
 35-39 	8032.898581	3454.020353	4578.878229
 40-44 	5623.554905	2518.758845	3104.796061
 45-49 	3755.496056	1690.015772	2065.480284
 50-54 	2258.480747	1004.137802	1254.342946
 55-59 	1348.462608	599.583164	748.879444
 60-64 	730.504045	336.976133	393.527912
 65-69 	412.780547	198.856839	213.923707
 70-74 	292.092398	127.315421	164.776977
